category,product_name,product_slug,city,store,quantity,price
WM,Стиральная машина LG F2 J3NS8W,stiralnaya-mashina-lg-f2-j3ns8w,Кандыагаш,"мкр-н Жастык, 52А",3,194990
WM,Стиральная машина LG F2 J3WS1W,stiralnaya-mashina-lg-f2-j3ws1w,Кандыагаш,"мкр-н Жастык, 52А",2,214990
WM,Стиральная машина SAMSUNG WW 80AG6L28BBLD,stiralnaya-mashina-samsung-ww-80ag6l28bbld,Кандыагаш,"мкр-н Жастык, 52А",2,334990
WM,Стиральная машина MIDEA MFN60-S1003 Slim,stiralnaya-mashina-midea-mfn60-s1003-slim,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,129990
WM,Стиральная машина SAMSUNG WW 90T554CAX/LD,stiralnaya-mashina-samsung-ww-90t554caxld,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,354990
WM,Стиральная машина LG F2 J3WS8W,stiralnaya-mashina-lg-f2-j3ws8w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,219990
WM,Стиральная машина LG F2 J3HS2W,stiralnaya-mashina-lg-f2-j3hs2w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,234990
WM,Стиральная машина MIDEA MFN11W60B/S-KZ,stiralnaya-mashina-midea-mfn11w60bs-kz,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,164990
WM,Стиральная машина BEKO WSPE 6H616W,stiralnaya-mashina-beko-wspe-6h616w,Кандыагаш,"мкр-н Жастык, 52А",2,204990
WM,Стиральная машина BEKO WRS 5512 BWW,stiralnaya-mashina-beko-wrs-5512-bww,Кандыагаш,"мкр-н Жастык, 52А",2,159990
WM,Стиральная машина LG F2 V3GS3W,stiralnaya-mashina-lg-f2-v3gs3w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,254990
WM,Стиральная машина с сушкой HISENSE WDQA 8014 VM,stiralnaya-mashina-s-sushkoy-hisense-wdqa-8014-vm,Кандыагаш,"мкр-н Жастык, 52А",2,239990
WM,Стиральная машина INDESIT BWSA 61051 WWV RU,stiralnaya-mashina-indesit-bwsa-61051-wwv-ru,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,124990
WM,Стиральная машина Hisense WFQP 7012 VM,stiralnaya-mashina-hisense-wfqp-7012-vm,Кандыагаш,"мкр-н Жастык, 52А",2,189990
WM,Стиральная машина HANSA WHK 9141D4BSG,stiralnaya-mashina-hansa-whk-9141d4bsg,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,319990
WM,Стиральная машина П/А ARTEL TE-45P (KZ),stiralnaya-mashina-pa-artel-te-45p-kz,Кандыагаш,"мкр-н Жастык, 52А",1,62990
WM,Стиральная машина П/А ARTEL TC-60 (KZ),stiralnaya-mashina-pa-artel-tc-60-kz,Кандыагаш,"мкр-н Жастык, 52А",3,69990
WM,Стиральная машина BEKO WRE 6512BWW,stiralnaya-mashina-beko-wre-6512bww,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,169990
WM,Стиральная машина BEKO WSPE 7H616W,stiralnaya-mashina-beko-wspe-7h616w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,234990
WM,Стиральная машина BEKO WSPE 7H616S,stiralnaya-mashina-beko-wspe-7h616s,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,239990
WM,Стиральная машина Hisense WF5S 1043 BW,stiralnaya-mashina-hisense-wf5s-1043-bw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,280990
WM,Стиральная машина LG F2 V7GW1W,stiralnaya-mashina-lg-f2-v7gw1w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,314990
WM,Стиральная машина DAUSCHER WMD-1280NDV-WH,stiralnaya-mashina-dauscher-wmd-1280ndv-wh,Кандыагаш,"мкр-н Жастык, 52А",2,219990
WM,Стиральная машина Hisense WFQP 6012 VM,stiralnaya-mashina-hisense-wfqp-6012-vm,Кандыагаш,"мкр-н Жастык, 52А",2,169990
WM,Стиральная машина INDESIT BWSA 71052X WWV RU,stiralnaya-mashina-indesit-bwsa-71052x-wwv-ru,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,144990
WM,Стиральная машина MIDEA MFN11W60B W-KZ,stiralnaya-mashina-midea-mfn11w60b-w-kz,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,169990
WM,Стиральная машина DAUSCHER WMD-1060SL-WH,stiralnaya-mashina-dauscher-wmd-1060sl-wh,Кандыагаш,"мкр-н Жастык, 52А",2,144990
WM,Стиральная машина Hisense WFQA 8014 VJM,stiralnaya-mashina-hisense-wfqa-8014-vjm,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",2,229990
WM,Стиральная машина П/А ARTEL TC-100P (KZ),stiralnaya-mashina-pa-artel-tc-100p-kz,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,92990
WM,Стиральная машина LG F2 J3HS4L,stiralnaya-mashina-lg-f2-f2-j3hs4l,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,239990
WM,Стиральная машина П/А ARTEL TG-90 P (KZ),stiralnaya-mashina-pa-artel-tg-90-p-kz,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,84990
WM,Стиральная машина Hisense WF3S 6021 BW,stiralnaya-mashina-hisense-wf3s-6021-bw,Кандыагаш,"мкр-н Жастык, 52А",2,194990
WM,Стиральная машина LG F2 V3GS4W,stiralnaya-mashina-lg-f2-v3gs4w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,264990
WM,Стиральная машина MIDEA MFK03W70B/S-C,stiralnaya-mashina-midea-mfk03w70bs-c,Кандыагаш,"мкр-н Жастык, 52А",2,179990
WM,Стиральная машина Hisense WFQA 1014 VJM,stiralnaya-mashina-hisense-wfqa-1014-vjm,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,239990
WM,Стиральная машина BOSCH WGA 142X6 OE,stiralnaya-mashina-bosch-wga-142x6-oe,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,404990
WM,Стиральная машина MIDEA MF 200W90WB/W-KZ,stiralnaya-mashina-midea-mf-200w90wbw-kz,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,229990
REF,Холодильник SAMSUNG RT 53 DG7A10S9,holodilnik-samsung-rt-53-dg7a10s9,Кандыагаш,"мкр-н Жастык, 52А",1,579990
REF,Холодильник SAMSUNG RB 38 C776DB1,holodilnik-samsung-rb-38-c776db1,Кандыагаш,"мкр-н Жастык, 52А",2,469990
REF,Холодильник SAMSUNG RB 38 C776DS9,holodilnik-samsung-rb-38-c776ds9,Кандыагаш,"мкр-н Жастык, 52А",2,459990
REF,Холодильник SAMSUNG RB 30 A30N0WW,holodilnik-samsung-rb-30-a30n0ww,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,259990
REF,Холодильник SAMSUNG RB 33 A32N0SA,holodilnik-samsung-rb-33-a32n0sa,Кандыагаш,"мкр-н Жастык, 52А",2,294990
REF,Холодильник LG GC-B 509 MLWM,holodilnik-lg-gc-b-509-mlwm,Кандыагаш,"мкр-н Жастык, 52А",2,349990
REF,Холодильник LG GC-B 509 SESM,holodilnik-lg-gc-b-509-sesm,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,369990
REF,Холодильник SAMSUNG RB 33 A32N0WW,holodilnik-samsung-rb-33-a32n0ww,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,289990
REF,Холодильник INDESIT DS 4160 W,holodilnik-indesit-ds-4160-w,Кандыагаш,"мкр-н Жастык, 52А",1,174990
REF,Холодильник LG GC-B 399 SMCL,holodilnik-lg-gc-b-399-smcl,Кандыагаш,"мкр-н Жастык, 52А",2,259990
REF,Холодильник SAMSUNG RB 33 A32N0EL,holodilnik-samsung-rb-33-a32n0el,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,299990
REF,Холодильник SAMSUNG RB 37 A5291B1,holodilnik-samsung-rb-37-a5291b1,Кандыагаш,"мкр-н Жастык, 52А",3,364990
REF,Холодильник LG GC-B 459 MLWM,holodilnik-lg-gc-b-459-mlwm,Кандыагаш,"мкр-н Жастык, 52А",2,299990
REF,Холодильник LG GC-B 509 SMSM,holodilnik-lg-gc-b-509-smsm,Кандыагаш,"мкр-н Жастык, 52А",2,369990
REF,Холодильник LG GC-B 399 SQCL,holodilnik-lg-gc-b-399-sqcl,Кандыагаш,"мкр-н Жастык, 52А",2,259990
REF,Холодильник LG GC-B 509 MEWM,holodilnik-lg-gc-b-509-mewm,Кандыагаш,"мкр-н Жастык, 52А",2,339990
REF,Холодильник SAMSUNG RB 38 C7B6D39,holodilnik-samsung-rb-38-c7b6d39,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,539990
REF,Холодильник LG GC-B 459 MQWM,holodilnik-lg-gc-b-459-mqwm,Кандыагаш,"мкр-н Жастык, 52А",2,289990
REF,Холодильник SAMSUNG RB 31 FERNDWW,holodilnik-samsung-rb-31-ferndww,Кандыагаш,"мкр-н Жастык, 52А",2,289990
REF,Холодильник БИРЮСА 70,holodilnik-biryusa-70,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,74990
REF,Холодильник БИРЮСА 95,holodilnik-biryusa-95,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,89990
REF,Холодильник SAMSUNG RB 30 A30N0SA,holodilnik-samsung-rb-30-a30n0sa,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,264990
REF,Холодильник SAMSUNG RT 53 K6510EF,holodilnik-samsung-rt-53-k6510ef,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,594990
REF,Холодильник GORENJE R291PW4,holodilnik-gorenje-r291pw4,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,104990
REF,Холодильник БИРЮСА 6049,holodilnik-biryusa-6049,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,209990
REF,Холодильник SAMSUNG RB 31 FERNDS9,holodilnik-samsung-rb-31-fernds9,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,299990
REF,Холодильник INDESIT DS 4200 G,holodilnik-indesit-ds-4200-g,Кандыагаш,"мкр-н Жастык, 52А",1,189990
REF,Холодильник БИРЮСА 118,holodilnik-biryusa-118,Кандыагаш,"мкр-н Жастык, 52А",2,139990
REF,Холодильник SAMSUNG RB 31 FERNDSA,holodilnik-samsung-rb-31-ferndsa,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,294990
REF,Холодильник БИРЮСА 124,holodilnik-biryusa-124,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,129990
REF,Холодильник SAMSUNG RB 37 A5200EL,holodilnik-samsung-rb-37-a5200el,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,344990
REF,Холодильник БИРЮСА 6041,holodilnik-biryusa-6041,Кандыагаш,"мкр-н Жастык, 52А",1,149990
REF,Холодильник LG GC B 569 PECM,holodilnik-lg-gc-b-569-pecm,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,524990
REF,Холодильник BEKO RCSK 250M00W,holodilnik-beko-rcsk-250m00w,Кандыагаш,"мкр-н Жастык, 52А",1,184990
REF,Холодильник БИРЮСА 120,holodilnik-biryusa-120,Кандыагаш,"мкр-н Жастык, 52А",3,144990
REF,Холодильник БИРЮСА 6 (6Е1),holodilnik-biryusa-6-e-1,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,129990
REF,Холодильник LG GC-B 459 FNPW,holodilnik-lg-gc-b-459-fnpw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,364990
REF,Холодильник BEKO B3RCNK 402HX,holodilnik-beko-b3rcnk-402hx,Кандыагаш,"мкр-н Жастык, 52А",2,344990
REF,Холодильник БИРЮСА М50,holodilnik-biryusa-m50,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,59990
REF,Холодильник LG GC-B 459 MEWM,holodilnik-lg-gc-b-459-mewm,Кандыагаш,"мкр-н Жастык, 52А",2,294990
REF,Холодильник INDESIT DS 4200 W,holodilnik-indesit-ds-4200-w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,194990
REF,Холодильник LG GC-B 459 FEPW,holodilnik-lg-gc-b-459-fepw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,359990
REF,Холодильник БИРЮСА 50,holodilnik-biryusa-50,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,54990
REF,Холодильник BEKO RCSK 270M20W,holodilnik-beko-rcsk-270-m20w,Кандыагаш,"мкр-н Жастык, 52А",2,199990
REF,Холодильник SAMSUNG RB 37 A5200SA,holodilnik-samsung-rb-37-a5200sa,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",2,339990
REF,Холодильник BEKO B3RCNK 362HS,holodilnik-beko-b3rcnk-362hs,Кандыагаш,"мкр-н Жастык, 52А",2,309990
REF,Холодильник LG GC-B 509 SMUM,holodilnik-lg-gc-b-509-smum,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,419990
REF,Холодильник ATLANT ХМ 4009-022,holodilnik-atlant-hm-4009-022,Кандыагаш,"мкр-н Жастык, 52А",1,169990
REF,Холодильник БИРЮСА М70,holodilnik-biryusa-m70,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,69990
REF,Холодильник БИРЮСА 6034,holodilnik-biryusa-6034,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,160990
REF,Холодильник SAMSUNG RB 37 A5491SA,holodilnik-samsung-rb-37-a5491sa,Кандыагаш,"мкр-н Жастык, 52А",2,359990
REF,Холодильник INDESIT ITS 4200 W,holodilnik-indesit-its-4200-w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,224990
REF,Холодильник BEKO RCNK 335E20VW,holodilnik-beko-rcnk-335e20vw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,264990
REF,Холодильник INDESIT DS 4180 G,holodilnik-indesit-ds-4180-g,Кандыагаш,"мкр-н Жастык, 52А",1,179990
REF,Холодильник LG GC-B 509 FNPW,holodilnik-lg-gc-b-509-fnpw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,429990
REF,Холодильник HISENSE RB440N4BW1,holodilnik-hisense-rb440n4bw1,Кандыагаш,"мкр-н Жастык, 52А",2,339990
REF,Холодильник HISENSE RQ563N4GB1,holodilnik-hisense-rq563n4gb1,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,599990
REF,Холодильник БИРЮСА M 120,holodilnik-biryusa-m-120,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,159990
REF,Холодильник BEKO B1RCNK 362W,holodilnik-beko-b1rcnk-362w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,274990
REF,Холодильник INDESIT ITS 4160 G,holodilnik-indesit-its-4160-g,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,214990
REF,Холодильник BEKO B1RCNK 362S,holodilnik-beko-b1rcnk-362s,Кандыагаш,"мкр-н Жастык, 52А",2,284990
REF,Холодильник БИРЮСА 6033,holodilnik-biryusa-6033,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,170990
REF,Холодильник BEKO B3RCNK 402HW,holodilnik-beko-b3rcnk-402hw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,324990
REF,Тоңазытқыш MIDEA MDRB 489FGE01O,toңazytқysh-midea-mdrb-489fge01o,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,269990
REF,Холодильник BEKO B5RCNK 403ZW,holodilnik-beko-b5rcnk-403zw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,314990
REF,Холодильник БИРЮСА M 980 NF,holodilnik-biryusa-m-980-nf,Кандыагаш,"мкр-н Жастык, 52А",1,244990
REF,Холодильник HISENSE RB390N4AD1,holodilnik-hisense-rb390n4ad1,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,274990
REF,Холодильник INDESIT ITS 4180 G,holodilnik-indesit-its-4180-g,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,224990
REF,Холодильник HISENSE RB390N4BWE,holodilnik-hisense-rb390n4bwe,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,264990
REF,Холодильник БИРЮСА 151 (ЕК),holodilnik-biryusa-151-ek,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,144990
REF,Холодильник LG GC-B 509 MQWM,holodilnik-lg-gc-b-509-mqwm,Кандыагаш,"мкр-н Жастык, 52А",2,329990
REF,Холодильник БИРЮСА 122,holodilnik-biryusa-122,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,129990
REF,Холодильник BOSCH KGN 36NL306,holodilnik-bosch-kgn-36nl306,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,394990
REF,Холодильник INDESIT ITS 4180 W,holodilnik-indesit-its-4180-w,Кандыагаш,"мкр-н Жастык, 52А",1,214990
REF,Холодильник MIDEA MDRB 489FGE02O,holodilnik-midea-mdrb-489fge02o,Кандыагаш,"мкр-н Жастык, 52А",2,284990
REF,Холодильник HISENSE RB343D4CW1,holodilnik-hisense-rb343d4cw1,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",2,229990
REF,Холодильник INDESIT ITS 4200 G,holodilnik-indesit-its-4200-g,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,234990
REF,Холодильник INDESIT ITS 4160 W,holodilnik-indesit-its-4160-w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,204990
REF,Холодильник SAMSUNG RB 37 A5200WW,holodilnik-samsung-rb-37-a5200ww,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,334990
REF,Холодильник MIDEA MDRB 424FGF02O,holodilnik-midea-mdrb-424fgf02o,Кандыагаш,"мкр-н Жастык, 52А",2,234990
REF,Холодильник MIDEA MDRB 424FGF01O,holodilnik-midea-mdrb-424fgf01o,Кандыагаш,"мкр-н Жастык, 52А",1,224990
REF,Холодильник HISENSE RB390N4AIE,holodilnik-hisense-rb390n4aie,Кандыагаш,"мкр-н Жастык, 52А",1,274990
REF,Холодильник BEKO B3RCNK 362HW,holodilnik-beko-b3rcnk-362hw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",2,299990
REF,Холодильник DAUSCHER DRF-489NF WH,holodilnik-dauscher-drf-489nf-wh,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,224990
REF,Холодильник HISENSE RB440N4BС1,holodilnik-hisense-rb440n4bs1,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,329990
REF,Холодильник BOSCH KGN 39LB316,holodilnik-bosch-kgn-39lb316,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,559990
REF,Холодильник HISENSE RR121D4AW1,holodilnik-hisense-rr121d4aw1,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,119990
REF,Холодильник DAUSCHER DRF-046 DFW,holodilnik-dauscher-drf-046-dfw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,54990
REF,Холодильник BEKO B5RCNK 363ZWB,holodilnik-beko-b5rcnk-363zwb,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,339990
REF,Холодильник DAUSCHER DRF-589NF INOX,holodilnik-dauscher-drf-589nf-inox,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,269990
REF,Холодильник DAUSCHER DRF-090DFBL-RETRO,holodilnik-dauscher-drf-090dfbl-retro,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,84990
REF,Холодильник HANSA FK3356.5(4)CDFZ,holodilnik-hansa-fk33565cdfz,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,229990
REF,Холодильник HISENSE RB390N4AW1,holodilnik-hisense-rb390n4aw1,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,279990
REF,Холодильник БИРЮСА 153 (ЕК),holodilnik-biryusa-153-ek,Кандыагаш,"мкр-н Жастык, 52А",1,144990
REF,Морозильник ларь HANSA FS 1435.4W,morozilnik-lar-hansa-fs-14354w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,99990
REF,Морозильник ларь HISENSE FC325D4BW1 (245 л),morozilnik-lar-hisense-fc325d4bw1-245-l,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,214990
REF,Морозильник ларь БИРЮСА 210 KX,morozilnik-lar-biryusa-210-kx,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,149990
REF,Морозильник HISENSE FV78D4ADF,morozilnik-hisense-fv78d4adf,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,124990
REF,Морозильник HISENSE FV78D4AWF,morozilnik-hisense-fv78d4awf,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,124990
REF,Морозильник ларь БИРЮСА 355 KX,morozilnik-lar-biryusa-355-kx,Кандыагаш,"мкр-н Жастык, 52А",3,199990
REF,Морозильник ларь БИРЮСА 240 KX,morozilnik-lar-biryusa-240-kx,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,155990
REF,Морозильник ларь БИРЮСА 455 KX,morozilnik-lar-biryusa-455-kx,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,239990
REF,Морозильник BEKO B1RFNK 312W,morozilnik-beko-b1rfnk-312w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,314990
REF,Морозильник ларь HISENSE FC125D4BW1 (100 л),morozilnik-lar-hisense-fc125d4bw1-100-litrov,Кандыагаш,"мкр-н Жастык, 52А",2,164990
REF,Морозильник ларь БИРЮСА 560 KX,morozilnik-lar-biryusa-560-kx,Кандыагаш,"мкр-н Жастык, 52А",2,274990
REF,Морозильник BEKO B3RFNK 312W,morozilnik-beko-b3rfnk-312w,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,329990
REF,Морозильник BEKO B1RFNK 312S,morozilnik-beko-b1rfnk-312s,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,324990
REF,Морозильник ларь БИРЮСА 155 KX,morozilnik-lar-biryusa-155-kx,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,119990
REF,Морозильник ларь БИРЮСА CF32,morozilnik-lar-biryusa-cf32,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,234990
REF,Морозильник ATLANT М 7204-100,morozilnik-atlant-m-7204-100,Кандыагаш,"мкр-н Жастык, 52А",1,199990
REF,Морозильник BEKO B3RFNK 312S,morozilnik-beko-b3rfnk-312s,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,344990
REF,Морозильник ларь БИРЮСА M 285KX,morozilnik-lar-biryusa-m-285kx,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,179990
REF,Морозильник ларь БИРЮСА 210 KDN,morozilnik-lar-biryusa-210-kdn,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,179990
VCC,Пылесос SAMSUNG VCC 4520 S36,pylesos-samsung-vcc-4520-s36,Кандыагаш,"мкр-н Жастык, 52А",3,39990
VCC,Пылесос SAMSUNG VCC 4520 S3R,pylesos-samsung-vcc-4520-s3r,Кандыагаш,"мкр-н Жастык, 52А",8,39990
VCC,Пылесос LG VC 83209UHA,pylesos-lg-vc-83209uha,Кандыагаш,"мкр-н Жастык, 52А",3,93990
VCC,Пылесос TEFAL TW 1931 RH,pylesos-tefal-tw-1931-rh,Кандыагаш,"мкр-н Жастык, 52А",2,64990
VCC,Пылесос LG VK 89309H,pylesos-lg-v-k89309h,Кандыагаш,"мкр-н Жастык, 52А",3,82490
VCC,Пылесос LG V K69662N,pylesos-lg-v-k69662n,Кандыагаш,"мкр-н Жастык, 52А",2,39990
VCC,Пылесос LG VC 5420 NHTCG,pylesos-lg-vc-5420-nhtcg,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,59490
VCC,Пылесос LG VC 73189 NHTB,pylesos-lg-vc-73189-nhtb,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,69490
VCC,Пылесос PHILIPS FC 9733/01,pylesos-philips-fc-973301,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,209990
VCC,Пылесос TEFAL TW 3786 RA,pylesos-tefal-tw-3786-ra,Кандыагаш,"мкр-н Жастык, 52А",3,94990
VCC,Пылесос SAMSUNG VC 18M31 AOHU,pylesos-samsung-vc-18m31-aohu,Кандыагаш,"мкр-н Жастык, 52А",3,64990
VCC,Пылесос SAMSUNG VC 18M21 AOSB,pylesos-samsung-vc-18m21-aosb,Кандыагаш,"мкр-н Жастык, 52А",3,54990
VCC,Пылесос SAMSUNG SC 20M2540 JN,pylesos-samsung-sc-20m2540-jn,Кандыагаш,"мкр-н Жастык, 52А",2,59990
VCC,Пылесос TEFAL TW 7B11EA,pylesos-tefal-tw-7b11ea,Кандыагаш,"мкр-н Жастык, 52А",2,139990
VCC,Пылесос SAMSUNG VC 18M21 DOVG,pylesos-samsung-vc-18m21-dovg,Кандыагаш,"мкр-н Жастык, 52А",3,66990
VCC,Пылесос SAMSUNG VC 18M21 COVR,pylesos-samsung-vc-18m21-covr,Кандыагаш,"мкр-н Жастык, 52А",3,61990
VCC,Пылесос SAMSUNG VC 18M31 COHG,pylesos-samsung-vc-18m31-cohg,Кандыагаш,"мкр-н Жастык, 52А",4,74990
VCC,Пылесос KARCHER VC 3 (1.198-051.0),pylesos-karcher-vc-3-1198-0510,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,77990
VCC,Пылесос PHILIPS FC 9573/01,pylesos-philips-fc-957301,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,159990
VCC,Пылесос LG VC 5320 NNTR,pylesos-lg-vc-5320-nntr,Кандыагаш,"мкр-н Жастык, 52А",2,45490
VCC,Пылесос TEFAL TW 7C89EA,pylesos-tefal-tw-7c89ea,Кандыагаш,"мкр-н Жастык, 52А",2,199990
VCC,Пылесос SAMSUNG VCC 8835 V37,pylesos-samsung-vcc-8835-v37,Кандыагаш,"мкр-н Жастык, 52А",3,99990
VCC,Пылесос SAMSUNG VC 15K4116 VR,pylesos-samsung-vc-15k4116-vr,Кандыагаш,"мкр-н Жастык, 52А",2,79990
VCC,Пылесос SAMSUNG VC 21K5177 HB,pylesos-samsung-vc-21k5177-hb,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,129990
VCC,Пылесос SAMSUNG VCC 8874 H35,pylesos-samsung-vcc-8874-h35,Кандыагаш,"мкр-н Жастык, 52А",2,119990
VCC,Пылесос PHILIPS FC 9570/01,pylesos-philips-fc-957001,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,149990
VCC,Пылесос SAMSUNG VC 20M253 AWR,pylesos-samsung-vc-20m253-awr,Кандыагаш,"мкр-н Жастык, 52А",3,49990
VCC,Пылесос SAMSUNG VCC 5241 S3K,pylesos-samsung-vcc-5241-s3k,Кандыагаш,"мкр-н Жастык, 52А",3,39990
VCC,Пылесос GORENJE VC 2301 SPWCY (White),pylesos-gorenje-vc-2301-spwcy-white,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,59990
VCC,Пылесос LG VC 5420 NHTW,pylesos-lg-vc-5420-nhtw,Кандыагаш,"мкр-н Жастык, 52А (на витрине)",1,57990
VCC,Пылесос SAMSUNG VCC 885F H3P,pylesos-samsung-vcc-885f-h3p,Кандыагаш,"мкр-н Жастык, 52А",2,114990
VCC,Пылесос TEFAL TW 2922 EA,pylesos-tefal-tw-2922-ea,Кандыагаш,"мкр-н Жастык, 52А",2,79990
VCC,Пылесос SAMSUNG VCC 8836 V36,pylesos-samsung-vcc-8836-v36,Кандыагаш,"мкр-н Жастык, 52А",2,109990
VCC,Пылесос TEFAL TW 7C71 EA,pylesos-tefal-tw-7c71-ea,Кандыагаш,"мкр-н Жастык, 52А",2,179990
